_id_,comp_externo1,comp_externo2,comp_externo3,comp_externo4
94590,429.5652174,1.149095088,103,-230
55927,291.3043478,21.54553289,43,-230
88634,381.1594203,37.77650101,121,-230
4686,82.60869565,-608,9999999770,
95250,114.7826087,11.37604137,74,-230
80661,695.6521739,68.94570526,129,-230
54152,176.8115942,17.52370009,69,-230
88217,943.4782609,93.50761275,125,-230
84844,275.3623188,19.96552715,132,-230
7416,295.6521739,29.30192473,55,-230
18764,188.4057971,18.67279517,129,-230
72156,550.7246377,54.58201666,132,-230
48793,240.5797101,18.3855214,118,-230
16393,113.0434783,11.2036771,68,-230
60788,2202.898551,218.3280666,91,-230
35674,217.3913043,21.54553289,125,-230
47125,321.7391304,30.73829359,118,-229
63909,57.97101449,-608,9999999770,
60340,251.0144928,24.87790865,112,-230
32099,653.6231884,64.78023556,128,-230
35426,585.5072464,58.02930192,114,-230
76020,24.34782609,2.413099684,100,-230
27382,402.3188406,39.87359954,113,-230
55630,59.71014493,5.917839701,115,-230
29185,8.695652174,-608,-229,
14501,693.9130435,68.77334099,123,-230
83709,446.3768116,44.24016087,59,-230
15214,140.2608696,13.90117782,106,-230
39878,1089.275362,107.9574835,103,-230
26313,115.9536232,11.49209997,51,-230
46497,203.4782609,20.16661879,110,-230
83055,182.6086957,18.09824763,105,-230
46686,324.6376812,32.17466245,90,-230
50006,79,-229,,
73108,266.6666667,2.642918702,65,-229
8947,237.6811594,23.5564493,90,-230
48356,26.08695652,2.585463947,64,-230
10780,118,-230,,
1569,81.15942029,79,-230,
13828,191.3043478,18.96006895,113,-230
16686,144.9275362,7.066934789,131,-230
6570,237.6811594,23.5564493,128,-230
59981,959.4202899,95.0876185,109,-230
35373,75.36231884,7.46911807,76,-230
75403,628.9855072,10.62912956,125,-230
96635,142.0289855,14.07641482,64,-230
5103,37,-229,,
59092,108.6956522,10.77276645,118,-230
9738,446.3768116,44.24016087,98,-230
76057,521.7391304,51.70927894,129,-230
12668,600,59.46567078,40,-230
1050,66.66666667,112,-230,
55149,57.97101449,5.745475438,73,-230
44755,36.8115942,3.648376903,51,-230
33630,256.2318841,25.39500144,104,-230
62876,52.17391304,0.003447285,91,-230
61789,368.115942,104,-230,
45553,153.6231884,15.22550991,83,-230
17601,269.5652174,26.71646079,70,-230
79714,75.36231884,7.46911807,127,-230
92265,173.9130435,17.23642631,102,-230
32848,1449.275362,143.636886,124,-230
36104,73.91304348,7.325481184,104,-230
37318,428.9855072,40.21832807,132,-230
32116,169.8550725,6.118644068,104,-230
51602,-608,-229,,
90073,289.8550725,81,-230,
62927,453.6231884,44.9583453,121,-230
36996,1240.57971,122.9531744,120,-230
45673,-609,9999999770,,
85998,485.7971014,48.14708417,131,-230
76776,289.8550725,4.883654122,104,-230
59808,115.942029,11.49095088,117,-230
23497,81.15942029,8.043665613,123,-229
26449,113.0434783,11.2036771,112,-230
62282,43.47826087,4.309106579,62,-230
87394,42.89855072,4.251651824,111,-230
53516,286.9565217,28.44010342,77,-230
62887,689.8550725,68.37115771,130,-230
91150,1022.318841,101.3214594,70,-230
26564,92.75362319,9.192760701,111,-230
35657,144.9275362,5.601838552,91,-230
75702,376.8115942,4.050560184,87,-230
44635,463.7681159,33.89830508,59,-230
28876,140.5797101,13.93277794,132,-230
80290,343.1594203,34.01034186,77,-230
86754,57.97101449,5.745475438,92,-230
5724,31.88405797,3.160011491,97,-229
35634,2011.594203,199.3679977,47,-230
5392,542.0289855,53.72019535,128,-230
186,168.115942,16.66187877,131,-230
89855,252.173913,24.99281816,90,-230
4474,54.34782609,5.386383223,124,-230
61212,1077.681159,18.87388681,127,-230
59652,762.3188406,75.55300201,124,-230
14520,442.6086957,43.86670497,127,-230
38400,1807.246377,179.1151968,114,-230
15903,434.7826087,43.09106579,77,-230
74426,403.4782609,39.98850905,-35,-230
85464,292.7536232,29.01465096,109,-230
56342,871.3043478,86.35449583,115,-230
62880,1487.826087,147.4576271,11,-230
17123,637.6811594,63.20022982,50,-230
14376,115.942029,11.49095088,90,-230
12646,353.6231884,35.04740017,125,-230
88504,147.826087,14.65096237,129,-230
35757,236.2318841,23.41281241,122,-230
82340,608.115942,60.27003735,55,-229
69562,565.2173913,56.01838552,122,-230
42796,336.2318841,29.15828785,125,-230
19788,276.5217391,27.40591784,95,-230
50686,633.3333333,62.76931916,90,-230
62659,0.008695652,120,-230,
26090,266.9565217,26.45791439,-48,-230
22955,200,19.82189026,117,-230
59884,255.0724638,25.28009193,119,-230
47912,144.9275362,14.3636886,93,-230
72659,31.30434783,3.102556737,102,-230
55509,347.826087,26.14191324,59,-230
49445,318.8405797,31.02556737,110,-230
27996,856.8115942,122,-230,
33254,145.6521739,14.43550704,79,-230
41211,517.3913043,51.27836828,49,-229
11795,57.97101449,5.745475438,129,-230
69233,623.1884058,61.76386096,132,-230
83085,1449.275362,143.636886,107,-230
59492,98.55072464,9.480034473,128,-230
90882,591.3043478,58.60384947,65,-229
59435,261.8173913,15.22550991,116,-230
16927,131.884058,13.07095662,110,-230
38137,373.9130435,37.05831658,88,-230
341,86.95652174,8.618213157,36,-230
32527,-609,9999999770,,
81523,678.2608696,67.22206263,134,-230
95391,866.3768116,32.89284688,111,-230
89215,531.3043478,52.65728239,71,-229
41137,1522.318841,150.876185,127,-230
54348,233.3333333,23.12553864,73,-230
82346,400,39.64378052,50,-230
4551,934.7826087,53.1456478,122,-230
64766,49.27536232,4.883654122,110,-230
79586,1167.246377,115.6851479,88,-230
35098,140.5797101,13.93277794,85,-230
65630,144.9275362,11.77822465,78,-229
19301,289.8550725,20.68371158,60,-230
59696,524.6376812,51.99655271,122,-230
34665,1420.289855,16.374605,14,-229
39601,579.7101449,57.45475438,65,-230
34321,1399.130435,138.6670497,6,-230
64768,1594.202899,98.53490376,117,-230
1010,1148.695652,113.8465958,117,-230
95056,1590.565217,73.90721057,128,-230
10727,211.5942029,20.97098535,91,-230
9416,78.26086957,116,-230,
48917,382.6086957,37.92013789,66,-230
8439,218.2608696,21.63171502,129,-230
62122,237.6811594,23.5564493,126,-230
583,144.9275362,10.62912956,99,-230
92589,-609,9999999770,,
38875,182.6086957,18.09824763,122,-230
3940,136.2318841,13.50186728,103,-230
88358,434.7826087,25.28009193,76,-230
58371,1266.666667,69.37661591,109,-230
32156,104.3478261,10.34185579,116,-230
80469,605.7971014,60.04021833,87,-230
19340,27.24637681,129,-230,
22788,24.90144928,-608,9999999770,
86596,72.46376812,7.181844298,114,-230
39997,379.7101449,37.63286412,45,-230
69366,579.7101449,57.45475438,109,-230
88372,186.9565217,18.52915829,128,-230
88738,928.4057971,92.01378914,125,-230
59733,3.47826087,128,-230,
58419,415.9391304,41.22349899,40,-230
43891,698.5507246,69.23297903,107,-230
13375,165.2173913,16.374605,79,-230
94537,78.26086957,7.756391841,129,-230
34799,226.0869565,22.40735421,76,-230
37480,141.7391304,14.04768745,79,-230
25560,217.3913043,21.54553289,107,-230
67311,50.72463768,5.027291008,68,-230
12569,115.942029,11.49095088,62,-230
76336,133.3333333,11.57713301,99,-230
57262,686.9565217,68.08388394,-26,-230
84783,110.1449275,10.91640333,41,-230
3777,501.4492754,49.69836254,118,-230
47792,5797.101449,28.72737719,18,-230
26802,23.91304348,1.43636886,64,-230
35073,237.3913043,23.52772192,77,-229
1103,563.7681159,50.78626831,85,-230
25994,46.37681159,4.59638035,36,-230
68377,57.97101449,5.745475438,44,-229
95387,434.7826087,24.99281816,116,-230
35230,194.2028986,19.24734272,56,-230
57756,0.014492754,-608,9999999770,
57141,533.3333333,52.85837403,123,-230
63705,173.9130435,17.23642631,49,-230
64670,171.0144928,16.94915254,89,-230
76946,1304.347826,86.18213157,121,-230
52100,115.942029,9.767308245,70,-230
47004,130.4347826,12.92731974,113,-230
38338,133.3333333,10.05458202,95,-230
18315,1630.434783,161.5914967,125,-230
92488,1027.246377,101.8098248,131,-230
29664,132.0956522,5.745475438,46,-229
4702,20.28985507,-608,9999999770,
75009,573.9130435,56.88020684,131,-230
23371,297.1014493,17.83970124,128,-230
64683,189.8550725,18.81643206,107,-230
63522,611.5942029,60.61476587,43,-229
10288,602.8985507,31.88738868,107,-230
95807,953.6231884,94.51307096,96,-230
49687,57.97101449,5.745475438,20,-229
67804,666.6666667,66.07296754,111,-230
48457,185.5072464,18.3855214,-12,-230
80024,347.826087,34.47285263,104,-229
34882,144.9275362,14.3636886,55,-230
57349,356.2318841,35.30594657,106,-230
33827,860,19.53461649,88,-230
6414,2173.913043,28.72737719,123,-230
98463,243.1884058,24.10226946,120,-230
4615,988.6956522,97.9890836,62,-230
16356,368.115942,36.48376903,62,-230
58038,1400,138.7532318,59,-230
40228,401.4492754,39.78741741,133,-230
102,97.39130435,4.021832807,128,-230
17996,120.2898551,11.92186153,31,-230
87580,788.4057971,78.13846596,129,-230
77348,75.36231884,107,-230,
35201,-609,9999999770,,
67369,1376.811594,136.4550417,83,-230
7604,173.9130435,17.23642631,63,-229
29382,246.3768116,22.98190175,119,-230
7896,37.10144928,3.67710428,45,-229
41426,541.3043478,53.6483769,127,-230
55910,521.7391304,51.70927894,127,-230
14846,289.8550725,8.819304797,107,-230
41165,144.9275362,14.3636886,118,-230
68188,724.6376812,-13,-229,
91054,197.6811594,19.59207124,75,-230
48608,223.4782609,19.3909796,109,-230
61613,72.46376812,4.366561333,97,-230
77448,52.17391304,5.170927894,124,-230
92618,196.2318841,6.262568228,55,-230
80021,542.0289855,127,-230,
60199,-609,9999999770,,
78912,347.826087,34.47285263,95,-230
7846,159.4202899,122,-230,
15580,-609,9999999770,,
3710,144.9275362,14.3636886,114,-230
95421,600,59.46567078,50,-230
44515,217.3913043,21.54553289,117,-230
73044,156.7536232,14.65096237,83,-230
87301,724.6376812,71.81844298,90,-230
69806,-609,9999999770,,
26446,110,-230,,
77447,275.942029,27.34846309,114,-230
14292,117.3913043,121,-230,
47386,211.0144928,8.474576271,85,-230
69823,70.14202899,6.951738006,95,-230
16800,63.76811594,6.320022982,81,-230
16756,1086.956522,107.7276645,101,-230
8808,126.6666667,5.745475438,130,-230
62406,449.2753623,44.52743465,109,-230
38594,113.0434783,11.2036771,87,-230
60917,635.3623188,62.9704108,97,-230
5606,724.6376812,71.81844298,72,-230
81295,1863.478261,184.688308,90,-230
27163,194.2028986,19.24734272,117,-230
27453,688.4057971,68.22752083,132,-230
74918,1130.434783,112.036771,117,-230
37883,202.8985507,20.10916403,112,-230
29269,637.6811594,63.20022982,122,-230
85372,574.2028986,32.31829934,112,-230
79746,115.942029,11.49095088,66,-229
93130,236.2318841,23.41281241,125,-230
86867,1449.275362,42.08560758,65,-230
58577,282.6086957,11.49095088,97,-230
9780,221.7391304,21.97644355,115,-230
16860,242.0289855,20.54007469,132,-230
6365,289.8550725,15.80005745,59,-230
15302,81,-230,,
86031,46.37681159,4.59638035,91,-230
25069,687.826087,68.17006607,119,-230
77742,910.7246377,90.26141913,102,-230
64660,502.8985507,49.84199943,120,-230
60829,173.9130435,12.64004596,113,-230
235,95.65217391,9.480034473,41,-230
91312,1308.405797,129.6753806,100,-230
95964,637.6811594,49.35363401,128,-230
77856,988.4057971,97.96035622,97,-230
29000,535.6521739,53.08819305,81,-230
60012,420,41.62596955,78,-230
29704,553.6231884,54.86929043,93,-230
42717,40.57971014,4.021832807,92,-230
28851,-609,9999999770,,
48157,704.3478261,69.80752657,94,-230
42459,242.6086957,24.04481471,97,-230
47638,813.6231884,80.63774777,67,-230
37567,1284.057971,127.262281,112,-230
79681,55.94202899,1.149095088,106,-230
59720,818.2608696,70.95662166,122,-230
76069,219.4202899,21.74662453,102,-230
96908,174.4927536,17.29388107,132,-230
97439,1026.086957,35.90922149,60,-229
8304,72.46376812,4.021832807,115,-230
82792,310.1449275,30.73829359,132,-230
61667,1223.188406,121.2295317,83,-230
83656,333.3333333,33.03648377,125,-230
39125,665.2173913,65.92933065,55,-229
61126,488.4057971,48.40563057,113,-230
4855,724.6376812,37.63286412,76,-230
7656,289.8550725,8.618213157,46,-229
39712,159.0724638,15.7655846,111,-230
95887,1127.536232,111.7494973,114,-230
75673,69.56521739,6.894570526,54,-230
47326,-608,-230,,
36261,1147.826087,113.7604137,75,-230
14438,884.057971,4.452743465,34,-230
41449,286.9565217,4.165469693,119,-230
31429,147.826087,14.65096237,116,-230
92064,347.826087,34.47285263,124,-230
92704,382.6086957,37.92013789,106,-230
49544,579.7101449,57.45475438,122,-230
23230,140.5797101,13.93277794,73,-230
64387,753.6231884,71.81844298,128,-230
57584,95.65217391,1.896006895,-1,-230
71971,202.8985507,131,-230,
13461,168,16.65038782,76,-230
60038,37.68115942,102,-230,
55217,289.8550725,28.72737719,129,-230
83037,1488.405797,147.5150819,124,-230
31122,191.3043478,18.96006895,52,-230
87748,147.826087,14.65096237,60,-230
43116,753.6231884,66,-230,
90499,311.0144928,12.55386383,131,-230
91271,73.91304348,7.325481184,80,-230
16339,197.1014493,7.756391841,117,-230
10662,463.7681159,94,-230,
2976,146.3768116,13.64550417,93,-230
70908,115.942029,11.49095088,132,-230
74428,452.173913,44.81470842,123,-230
19927,704.3478261,69.80752657,88,-230
58213,72.46376812,5.889112324,55,-229
93374,786.7333333,57.88566504,84,-230
45694,20.28985507,1.43636886,102,-230
22777,257.9710145,25.5673657,72,-230
47409,234.7826087,23.26917552,88,-230
23627,115.942029,7.46911807,120,-230
71088,275.3623188,27.29100833,126,-230
86558,359.4202899,32.31829934,132,-230
16881,247.5362319,24.53318012,64,-230
98230,156.5217391,15.51278368,109,-230
22300,829.5652174,82.21775352,131,-230
25634,363.7681159,30.16374605,127,-230
14629,139.1304348,2.154553289,61,-230
6191,1681.15942,19.24734272,81,-230
35324,156.5217391,15.51278368,88,-230
25374,182.6086957,11.92186153,116,-230
770,55.07246377,4.251651824,103,-230
67978,155.0724638,15.3691468,116,-230
20079,127.5362319,12.64004596,56,-230
54912,298.5507246,6.607296754,41,-230
28972,88.26086957,8.747486354,124,-230
11606,127.5362319,12.64004596,122,-230
49092,434.7826087,18.96006895,105,-230
71055,-609,9999999770,,
96913,147.826087,-608,9999999770,
60880,792.7536232,78.56937662,88,-230
17102,256,24.13099684,128,-230
51307,811.5942029,80.43665613,70,-230
95903,115.9536232,11.49209997,128,-230
25728,69.56521739,6.894570526,81,-230
25746,46.37681159,4.59638035,37,-230
74797,802.8985507,79.57483482,103,-230
28153,508.6956522,50.41654697,77,-230
98532,591.3043478,58.60384947,128,-230
6823,162.8985507,16.14478598,92,-230
14918,307.2463768,30.45101982,89,-230
12550,124.6376812,10.34185579,105,-230
47407,434.7826087,23.70008618,132,-230
26886,60.86956522,6.03274921,119,-230
74957,1397.971014,138.5521402,49,-230
43909,504.3478261,49.98563631,66,-230
988,43.47826087,62,-230,
27814,117.3913043,11.63458776,97,-230
76614,95.65217391,9.480034473,56,-230
83243,472.4637681,46.82562482,129,-230
78736,191.3043478,16.08733123,36,-230
79464,518.8405797,51.42200517,79,-230
66387,237.6811594,9.767308245,97,-230
51616,182.6086957,18.09824763,80,-230
85350,328.4057971,32.54811836,132,-230
30812,1546.376812,153.2605573,-33,-230
82811,234.7826087,23.26917552,125,-230
7234,424.057971,42.02815283,112,-230
69559,414.4927536,41.08014938,126,-230
32908,814.4927536,80.72392991,76,-230
98758,776.8115942,76.98937087,125,-230
48117,202.8985507,7.698937087,89,-230
68540,12.17391304,0.316001149,100,-230
76740,2278.26087,225.7971847,88,-230
3389,162.3188406,8.38839414,74,-230
35704,81.15942029,125,-230,
93983,405.7971014,29.01465096,128,-230
72705,275.3623188,27.29100833,122,-230
48326,539.1304348,124,-230,
19437,-609,9999999770,,
56876,320.2898551,31.7437518,105,-230
72211,82.60869565,8.187302499,80,-230
87852,252.7536232,25.05027291,110,-230
15409,285.2173913,28.26773916,106,-230
98374,111.884058,130,-230,
79305,95.53623188,8.302212008,76,-230
71271,1284.057971,127.262281,102,-230
93540,130.4347826,12.92731974,119,-230
46931,782.6086957,58.60384947,-15,-230
58742,463.7681159,20.10916403,131,-230
49411,100,9.910945131,46,-229
83121,97.10144928,9.623671359,119,-230
36747,63.76811594,6.320022982,107,-230
73111,92.09275362,70,-229,
35429,188.4057971,18.67279517,118,-230
90658,8.695652174,0.861821316,63,-229
30928,21.73913043,2.154553289,33,-229
45048,376.8115942,37.34559035,80,-230
95836,149.1594203,2.872737719,93,-230
86254,310.1449275,30.73829359,92,-230
88497,228.9855072,124,-230,
13113,489.5652174,48.52054007,88,-230
88680,1449.275362,17.7535191,131,-230
884,66.66666667,6.607296754,129,-230
93024,1521.73913,150.8187302,17,-230
64071,797.1014493,57.45475438,93,-230
69011,524.7826087,52.0109164,127,-230
45463,202.8985507,9.192760701,18,-230
50831,202.8985507,20.10916403,123,-230
65588,108.6956522,5.486929043,112,-230
90693,210.1449275,20.82734846,104,-230
63527,51.88405797,97,-230,
58903,206.9565217,0.003447285,72,-230
81412,1449.275362,143.636886,124,-230
60202,330.4347826,21.54553289,121,-230
58595,1050.724638,104.1367423,122,-230
71371,434.7826087,42.22924447,73,-230
6618,811.5942029,80.43665613,122,-230
25222,82.02898551,122,-230,
63615,579.7101449,15.94369434,116,-230
75125,289.8550725,111,-230,
44657,495.6521739,32.46193623,24,-230
52315,249.2753623,21.68916978,129,-230
78764,561.7391304,55.673657,113,-230
29697,385.5072464,38.20741166,123,-230
77940,156.5217391,14.3636886,121,-230
59389,60.28985507,1.43636886,73,-229
26846,945.2173913,93.67997702,137,-230
48697,144.9275362,14.3636886,80,-230
64358,364.057971,36.08158575,53,-230
31326,12.02898551,1.192186153,127,-230
26663,5797.101449,104.2803792,125,-230
81231,724.6376812,14.07641482,130,-230
41808,298.5507246,26.05573111,85,-230
18128,45.2173913,4.481470842,114,-230
90372,403.1884058,39.95978167,121,-230
64184,724.6376812,22.80953749,126,-230
76769,199.7101449,14.3636886,115,-230
95985,214.4927536,21.25825912,123,-230
30253,1333.333333,132.1459351,123,-230
94458,2611.594203,258.8336685,122,-230
83978,695.6521739,68.94570526,83,-230
46987,44.92753623,4.452743465,21,-230
85323,124.3478261,12.32404481,126,-230
95118,305.7971014,30.30738294,113,-230
88619,842.9710145,66.26256823,120,-230
32204,98.55072464,9.767308245,112,-230
46415,408.6956522,21.54553289,75,-230
37875,434.7826087,39.93105429,67,-230
64192,298.5507246,29.58919851,105,-230
40569,168.115942,16.66187877,94,-230
22473,579.7101449,40.21832807,125,-230
62777,869.5652174,86.18213157,132,-230
79590,5.797101449,0.574547544,77,-230
53833,318.8405797,22.06262568,108,-230
87069,740.3623188,73.37690319,131,-230
86652,428.9855072,42.51651824,115,-230
96815,214.4927536,21.25825912,102,-230
93701,541.7391304,53.69146797,93,-230
14200,434.7826087,43.09106579,90,-230
34856,-608,-229,,
65544,86.95652174,-608,-229,
78265,1489.692754,147.6426314,69,-230
35881,330.4347826,32.74921,128,-230
38861,-609,9999999770,,
47456,327.5362319,32.46193623,122,-230
22267,275.3623188,27.29100833,78,-230
16703,86.95652174,117,-230,
39713,40.57971014,127,-230,
67905,328.9855072,32.60557311,109,-230
41263,15.15942029,1.502441827,61,-229
77381,724.6376812,71.81844298,76,-230
60089,366.6666667,36.34013215,-26,-229
65441,150.7246377,14.93823614,131,-230
49941,434.7826087,43.09106579,71,-230
66670,176.8115942,17.52370009,115,-230
58291,1426.666667,57.45475438,72,-230
59112,119,-230,,
70604,182.6086957,12.92731974,114,-230
61695,257.9710145,25.5673657,115,-230
4858,95.65217391,9.480034473,45,-229
80040,11.5942029,1.149095088,30,-229
87966,202.8985507,12.64004596,72,-230
13470,284.057971,28.15282965,110,-230
75712,1195.072464,118.4429762,-25,-229
22146,94.7826087,9.393852341,124,-230
79485,78.26086957,6.722206263,69,-230
55741,43.47826087,4.309106579,62,-230
20200,349.2753623,34.61648951,106,-230
28523,951.5942029,70.81298477,122,-230
46880,31.88405797,121,-230,
18268,108.9855072,10.80149382,85,-230
7946,314.4927536,31.16920425,116,-230
32800,680.5797101,67.45188164,112,-230
89246,63.76811594,5.573111175,85,-230
77748,290.8695652,28.82792301,123,-230
38323,413.6231884,40.99396725,96,-230
83430,202.8985507,20.10916403,65,-230
27030,28.69565217,2.844010342,128,-230
95975,1830.144928,181.3846596,121,-230
38585,245.5072464,24.33208848,16,-229
53767,794.2028986,78.7130135,-20,-230
6718,93.85217391,9.30163746,112,-230
44324,55.07246377,5.458201666,117,-230
73781,652.173913,64.63659868,20,-230
89146,89.56521739,8.79057742,91,-230
81944,286.9565217,28.44010342,-38,-230
88804,797.1014493,79.00028727,126,-230
28898,69.56521739,4.136742315,114,-230
33850,489.8550725,48.54926745,41,-230
55309,452.173913,34.3866705,112,-230
64465,114.7826087,11.37604137,109,-230
26497,434.7826087,43.09106579,108,-230
21794,98.55072464,6.894570526,119,-230
36581,579.7101449,57.45475438,95,-230
67575,720.2898551,71.38753232,-56,-229
65325,579.7101449,47.601264,41,-230
26275,142.226087,14.09594944,88,-230
12866,840,60.3274921,64,-230
1303,30.43478261,1.264004596,63,-230
33541,26.08695652,102,-230,
52866,133.3333333,12.64004596,69,-230
86793,219.1304348,21.71789716,59,-230
83252,142.0289855,14.07641482,37,-229
43648,724.6376812,71.81844298,65,-230
51188,197.1014493,5.83165757,108,-230
69662,489.8550725,48.54926745,120,-230
6725,28.98550725,2.872737719,106,-230
23719,136.2318841,91,-230,
3162,92.75362319,9.192760701,38,-229
21670,956.5217391,94.80034473,110,-230
68503,20.28985507,2.010916403,96,-230
15452,2841.449275,281.6144786,116,-230
58235,89.85507246,4.829072106,131,-230
78077,80,7.928756105,82,-230
9676,579.7101449,12.06549842,53,-230
71324,173.9130435,17.23642631,106,-230
81308,1431.884058,141.9132433,129,-230
83216,765.2173913,68.94570526,87,-230
75063,869.5652174,74.6911807,97,-230
2561,373.9130435,37.05831658,64,-230
52510,565.2173913,56.01838552,125,-230
89440,144.9275362,14.3636886,132,-230
88420,637.6811594,63.20022982,90,-230
66495,43.47826087,3.792013789,128,-230
2751,518.8405797,51.42200517,118,-230
95686,2898.550725,287.2737719,117,-230
704,6.894570526,113,-230,
84520,807.2463768,80.00574548,107,-230
60755,179.7101449,17.81097386,68,-230
11635,156.5217391,15.51278368,98,-230
58461,45.2173913,4.481470842,111,-230
56290,257.9710145,25.5673657,71,-230
11066,542.0289855,53.72019535,125,-230
16032,257.9710145,25.5673657,89,-230
90237,1171.014493,116.0586038,131,-230
15815,1707.246377,169.2042517,123,-230
46910,144.9246377,14.36340132,47,-230
69146,466.8115942,46.26544097,124,-230
76281,144.9275362,9.192760701,93,-230
25369,604.4898551,10.62912956,114,-230
70401,533.3333333,52.85837403,130,-230
86305,246.3768116,24.41827061,104,-230
87604,486.9565217,48.26199368,115,-230
82193,115.942029,11.49095088,138,-230
50272,179.7101449,17.81097386,81,-230
88817,356.5217391,35.33467394,96,-230
50739,460.8695652,45.64780236,132,-230
8899,246.3768116,10.57167481,107,-230
88756,698.5507246,69.23297903,134,-230
29012,33.04347826,3.274921,89,-230
54234,81,-230,,
13607,120.2898551,11.92186153,103,-230
47937,79,-230,,
31446,115.942029,6.33438667,121,-230
16001,165.2173913,16.374605,127,-230
47742,202.8985507,20.10916403,45,-230
75167,370.1449275,36.68486067,122,-230
53513,543.4782609,53.86383223,132,-230
7189,289.8550725,28.72737719,77,-230
62629,966.6666667,95.80580293,105,-230
42519,40.57971014,2.528009193,122,-230
61568,107.2463768,4.19419707,128,-230
9362,-609,9999999770,,
78755,1807.246377,179.1151968,123,-230
55696,144.9275362,14.3636886,110,-230
8852,565.2173913,13.93335248,100,-230
83375,1182.608696,117.2076989,125,-230
20719,60,5.946567078,106,-230
74730,289.8550725,14.3636886,128,-230
37597,2898.550725,28.75610457,131,-230
51742,166.6666667,16.51824188,121,-230
63326,130.4347826,131,-230,
14790,197.2173913,69,-230,
49376,718.8405797,71.24389543,95,-230
61408,866.6666667,85.8948578,107,-230
87409,58.69565217,1.43636886,99,-230
19221,915.942029,90.77851192,79,-230
65795,1347.536232,133.5535766,115,-230
78687,1944.927536,175.9551853,82,-230
8665,136.2318841,13.50186728,89,-229
30612,385.5072464,38.20741166,113,-230
60837,159.4202899,15.80005745,-40,-230
24923,401.1594203,39.75869003,55,-230
42997,168.115942,16.66187877,66,-230
60193,593.3333333,44.81470842,66,-230
62528,204.7826087,20.29589199,119,-230
26559,-609,9999999770,,
21102,434.7826087,43.09106579,40,-230
57307,14.49275362,0.517092789,38,-229
56456,559.4202899,55.44383798,63,-230
28656,142.0289855,14.07641482,124,-230
966,60.86956522,6.03274921,55,-230
79427,1391.304348,137.8914105,101,-230
32678,466.6666667,46.25107728,107,-230
64960,136.2318841,13.50186728,114,-230
21325,82.60869565,8.187302499,49,-229
42027,49.27536232,3.246193623,84,-230
87648,924.6376812,91.64033324,124,-230
80768,695.6521739,58.43148521,123,-230
8597,10.14492754,62,-229,
48314,176.2956522,12.92731974,48,-230
63320,160.8695652,15.94369434,67,-230
34907,217.3913043,93,-229,
67970,92.75362319,9.192760701,69,-230
34258,92.75362319,9.192760701,96,-230
29642,249.2753623,24.70554438,115,-230
55135,1449.275362,143.636886,110,-230
45204,167.826087,16.63315139,14,-230
28455,775.3652174,76.84602126,81,-230
79205,408.5217391,40.48836541,43,-230
71997,113.0434783,4.309106579,125,-230
12911,321.7391304,31.88738868,110,-230
70047,579.7101449,57.45475438,107,-230
53073,188.4057971,18.67279517,123,-230
14978,41.15942029,4.079287561,70,-230
59097,72.19710145,7.155415111,71,-230
32449,315.3623188,20.10916403,128,-230
22063,182.6086957,94,-230,
59793,1014.492754,100.5458202,63,-230
65092,758.7536232,75.19965527,127,-230
68573,101.4492754,10.05458202,125,-230
8241,118,-230,,
38253,63.76811594,6.320022982,110,-230
86427,37.68115942,3.734559035,103,-230
53167,144.9275362,14.3636886,118,-229
82074,182.6086957,9.480034473,-43,-229
76360,330.4347826,32.74921,91,-230
37744,869.5652174,76.12754955,72,-230
30974,449.2753623,44.52743465,127,-230
96689,434.7826087,14.3636886,120,-230
70129,57.97101449,5.745475438,45,-230
1029,31.88405797,91,-230,
11920,2608.695652,132.4332088,111,-230
23327,285.5072464,28.29646653,131,-230
6689,101.4492754,10.05458202,13,-230
880,323.7681159,29.01465096,65,-230
80186,66.66666667,4.941108877,116,-230
35672,38.84057971,3.849468544,69,-230
73445,86.95652174,8.618213157,112,-230
96928,115.942029,11.49095088,122,-230
89393,220.2898551,21.83280666,96,-230
26966,81.15942029,6.636024131,29,-229
17426,239.1304348,23.70008618,75,-230
36728,-609,9999999770,,
56126,724.6376812,71.81844298,88,-230
34613,40.57971014,79,-230,
70927,2306.086957,228.5550129,-53,-230
35872,313.0434783,31.02556737,84,-230
25252,168.115942,16.66187877,101,-230
35852,870.1449275,86.23958633,52,-230
78007,173.0434783,17.15024418,-28,-229
48283,228.9855072,22.69462798,0,-230
8892,28.98550725,2.872737719,106,-230
55130,455.0724638,45.10198219,91,-230
57420,69.56521739,6.894570526,7,-229
80203,197.1014493,11.49095088,113,-230
37038,34.7826087,1.580005745,61,-230
10963,153.6231884,15.22550991,114,-230
98211,397.1014493,39.35650675,132,-230
25194,230.1449275,22.80953749,129,-230
74480,1739.130435,172.3642631,129,-230
9770,693.3333333,68.71588624,113,-230
75105,255.6521739,25.33754668,122,-230
44280,382.6086957,37.92013789,54,-230
53329,173.9130435,17.23642631,105,-230
54628,204.3478261,14.3636886,130,-230
34747,519.1304348,51.45073255,99,-230
84228,-609,9999999770,,
39661,144.9275362,14.3636886,13,-229
69349,23.1884058,128,-230,
24521,1000,99.10945131,-7,-230
97804,43.47826087,4.309106579,79,-230
48447,368.9855072,20.10916403,93,-229
60219,8.695652174,63,-229,
3033,86.95652174,5.975294456,120,-230
84737,434.7826087,43.09106579,121,-230
96136,826.0869565,81.87302499,125,-230
