_id_,fecha_inicio,comp_interno1,comp_interno2,comp_interno3,comp_interno4,categoria1,categoria2,categoria3,comp_externo1,comp_externo2,comp_externo3,comp_externo4
90300,21/10/2020,4052.684904,b'0',14,65,2,1,159,1172.463768,116.2022407,129,-230
94528,22/02/2021,0,b'0',15,49,1,9,160,318.8405797,31.60011491,123,-230
64674,06/05/2019,6079.027356,b'1',3,61,2,3,148,365.2173913,36.19649526,128,-230
46986,07/06/2018,0,b'1',23,62,2,9,168,144.9275362,1.43636886,87,-230
60169,05/03/2019,0,b'1',18,49,3,9,163,266.6666667,26.42918702,96,-230
2775,25/05/2016,0,b'0',10,41,2,11,155,61.44927536,6.090203964,45,-229
82685,21/05/2020,0,b'1',14,60,3,9,159,139.1304348,13.64550417,132,-230
85840,23/09/2020,861.195542,b'0',30,49,1,9,175,523.4782609,51.88164321,125,-230
68069,16/10/2019,0,b'1',14,55,2,6,159,671.0144928,66.5038782,115,-230
16430,15/11/2016,0,b'0',14,62,2,6,159,135.3623188,13.41568515,81,-230
54728,10/12/2018,0,b'0',22,55,2,9,167,87.82608696,8.704395289,60,-229
39782,11/01/2018,992.9078014,b'0',21,55,2,9,166,434.7826087,43.09106579,68,-230
73060,06/11/2019,3039.513678,b'0',3,69,2,9,148,869.2753623,86.15340419,99,-230
3926,18/05/2016,0,b'0',26,50,1,9,171,562.9942029,55.79804654,65,-230
75090,13/01/2020,810.5369807,b'1',18,54,3,9,163,666.6666667,66.07296754,127,-230
59832,27/03/2019,0,b'0',9,45,2,9,154,141.7391304,14.04768745,71,-230
65709,06/06/2019,557.2441743,b'0',6,39,1,9,151,26.08695652,2.585463947,87,-230
1052,06/01/2016,1013.171226,b'1',32,64,2,9,177,1401.449275,138.8968687,46,-230
48389,21/09/2018,0,b'0',15,46,1,9,160,86.95652174,8.618213157,88,-230
65108,02/10/2019,0,b'1',14,66,6,9,159,771.0144928,76.41482333,98,-230
51590,07/12/2018,0,b'1',1,56,3,9,146,150.7246377,14.93823614,90,-229
47553,25/05/2018,0,b'1',2,74,4,1,147,133.3333333,13.21459351,110,-230
33136,04/08/2017,0,b'0',1,51,1,9,146,508.6956522,50.41654697,127,-230
26895,25/04/2017,5065.85613,b'0',9,67,2,3,154,391.2753623,38.77908647,110,-230
39629,02/01/2018,0,b'1',23,42,1,9,168,94.20289855,9.336397587,91,-230
75250,05/12/2019,0,b'1',1,69,1,9,146,106.6550725,10.57052571,129,-230
9408,20/05/2016,5572.441743,b'1',12,60,2,6,157,147.826087,14.65096237,115,-230
75522,26/03/2020,303.9513678,b'1',23,60,1,9,168,144.9275362,14.3636886,120,-230
45239,16/04/2018,1215.805471,b'1',31,46,1,9,176,228.9855072,22.69462798,40,-230
34732,07/09/2017,0,b'1',3,75,2,9,148,231.884058,22.98190175,120,-230
28957,20/06/2017,3039.513678,b'0',21,58,3,6,166,1231.188406,25.85463947,132,-230
33019,11/09/2017,0,b'1',25,61,1,3,170,37.68115942,3.734559035,77,-230
82475,22/07/2020,1519.756839,b'1',25,56,1,9,170,319.7101449,31.68629704,122,-230
4029,10/02/2016,0,b'1',19,56,3,9,164,65.2173913,4.941108877,100,-230
70790,07/10/2019,0,b'1',19,50,2,9,164,202.8985507,20.10916403,48,-229
55363,29/01/2019,1519.756839,b'1',31,65,2,6,176,223.1884058,22.12008044,94,-230
77450,27/02/2020,0,b'1',11,72,1,9,156,600,59.46567078,131,-230
75821,20/01/2020,0,b'1',16,49,2,9,161,142.0289855,14.07641482,100,-230
4614,18/02/2016,0,b'1',14,45,2,9,159,144.9275362,14.3636886,121,-230
92994,05/01/2021,0,b'0',14,55,2,9,159,539.1304348,53.43292157,131,-230
92071,29/12/2020,2026.342452,b'1',31,70,2,9,176,704.3478261,69.80752657,132,-229
94526,14/01/2021,0,b'1',19,70,2,9,164,1159.42029,114.9095088,128,-230
69567,30/08/2019,0,b'1',1,49,1,9,146,74.49275362,7.382935938,119,-230
73661,25/11/2019,0,b'0',3,62,1,9,148,144.9275362,14.3636886,93,-230
19150,15/11/2016,0,b'1',1,73,3,9,146,91.30434783,5.722493536,114,-230
14716,05/12/2016,0,b'1',1,59,1,9,146,75.36231884,7.46911807,75,-230
93717,27/11/2020,5268.490375,b'1',11,61,2,9,156,724.6376812,71.81844298,113,-230
82865,22/07/2020,2026.342452,b'1',11,54,2,11,156,631.884058,62.62568228,124,-230
97031,23/02/2021,0,b'1',1,45,1,9,146,960.5797101,95.20252801,127,-230
11466,18/07/2016,0,b'1',23,46,1,6,168,65.2173913,6.463659868,89,-229
5109,22/07/2016,0,b'1',19,57,2,3,164,173.9130435,17.23642631,124,-230
66993,29/10/2019,0,b'1',18,73,3,7,163,958.2608696,18.3855214,117,-230
54370,16/11/2018,0,b'0',18,47,2,6,163,130.4347826,12.92731974,78,-230
29175,21/06/2017,2026.342452,b'1',26,67,1,4,171,417.3913043,41.36742315,62,-229
22848,27/03/2017,506.585613,b'0',29,46,1,9,174,20.28985507,2.010916403,94,-230
2752,29/01/2016,35460.99291,b'1',9,58,2,9,154,904.3478261,89.62941683,92,-230
19953,08/12/2016,5065.85613,b'1',15,52,1,6,160,-609,9999999770,,
3474,04/03/2016,0,b'1',22,73,2,9,167,15.65217391,76,-230,
44035,14/03/2018,1215.805471,b'0',17,55,1,9,162,107,-230,,
30756,04/08/2017,0,b'1',19,51,1,9,164,159.4202899,15.80005745,115,-230
12148,27/07/2016,1013.171226,b'1',8,64,2,9,153,206.9565217,8.934214306,103,-230
22866,08/02/2017,0,b'0',11,57,1,9,156,502.8985507,49.84199943,106,-230
43092,15/02/2018,3039.513678,b'1',30,60,1,9,175,444.6376812,44.06779661,44,-230
50527,17/08/2018,607.9027356,b'1',19,42,3,9,164,313.0434783,31.02556737,101,-230
65724,17/06/2019,0,b'1',28,51,1,9,173,565.2173913,5.11347314,107,-230
67848,22/07/2019,0,b'1',28,74,3,5,173,455.0724638,9.910945131,113,-230
49380,28/06/2018,0,b'1',14,58,1,6,159,173.9130435,16.20224074,16,-230
5937,18/05/2016,1621.073961,b'1',1,75,2,11,146,40.57971014,106,-230,
55601,18/12/2018,16210.73961,b'0',1,53,2,9,146,1172.173913,116.1735134,71,-230
83774,14/08/2020,0,b'1',24,50,2,9,169,249.2753623,24.70554438,72,-230
15144,15/12/2016,0,b'0',28,50,1,9,173,703.7681159,69.75007182,113,-230
48469,04/09/2018,0,b'1',19,53,1,3,164,211.5942029,20.97098535,131,-230
58124,29/01/2019,0,b'1',24,64,1,3,169,205.7971014,20.39643781,-12,-229
72350,15/01/2020,0,b'1',14,49,2,6,159,240.5797101,23.84372307,26,-230
25873,19/04/2017,658.5612969,b'1',28,39,1,9,173,289.8550725,21.54553289,104,-230
11145,06/12/2016,0,b'1',14,59,2,9,159,346.9565217,34.3866705,110,-230
56752,10/01/2019,2026.342452,b'1',1,63,2,9,146,3478.26087,51.42200517,94,-230
68564,21/08/2019,0,b'1',24,67,2,10,169,159.4202899,14.36340132,45,-230
4772,07/04/2016,1519.756839,b'1',28,57,3,6,173,202.8985507,20.10916403,82,-230
21147,03/01/2017,810.5369807,b'1',24,57,4,5,169,217.3913043,21.40189601,83,-230
61423,06/03/2019,1519.756839,b'0',17,72,3,9,162,127.826087,129,-230,
94521,16/02/2021,0,b'1',15,67,1,9,160,1105.797101,109.594944,116,-230
57681,14/12/2018,0,b'1',9,54,2,9,154,118.8405797,11.77822465,134,-230
21095,23/02/2017,0,b'0',1,56,2,9,146,297.9710145,29.53174375,108,-230
55020,24/01/2019,0,b'1',3,50,3,3,148,443.4782609,43.9528871,113,-230
77680,16/01/2020,0,b'1',14,54,2,9,159,503.7971014,49.93105429,125,-230
7419,21/07/2016,3039.513678,b'1',14,60,3,9,159,260.8695652,25.85463947,121,-230
86416,29/09/2020,0,b'1',24,74,3,9,169,457.9710145,45.24561907,87,-230
33302,23/08/2017,0,b'0',9,50,3,9,154,86.95652174,8.618213157,126,-230
10941,11/08/2016,0,b'1',3,52,1,3,148,417.6811594,5.170927894,56,-230
62783,07/05/2019,1013.171226,b'0',2,43,1,9,147,176.8115942,17.52370009,96,-230
57522,18/02/2019,405.2684904,b'0',16,58,1,6,161,202.8985507,20.10916403,100,-230
15095,06/03/2017,0,b'0',1,53,1,9,146,243.4782609,21.83280666,128,-230
55496,21/11/2018,1925.025329,b'1',30,75,3,2,175,1826.086957,26.42918702,106,-230
57488,20/12/2018,2532.928065,b'1',19,74,1,3,164,217.3913043,21.54553289,75,-229
12800,28/07/2016,0,b'0',15,63,2,9,160,118.8405797,11.77822465,94,-230
23871,28/02/2017,1317.122594,b'0',30,49,1,9,175,204.6376812,20.2815283,104,-230
63184,03/04/2019,0,b'1',14,47,2,9,159,371.0144928,36.7710428,112,-230
49634,05/07/2018,0,b'0',23,68,1,6,168,947.6811594,93.92415972,72,-230
55012,14/11/2018,1013.171226,b'1',25,46,1,9,170,86.95652174,8.618213157,104,-230
97668,17/03/2021,0,b'0',11,43,2,8,156,171.0144928,16.94915254,115,-230
14867,30/08/2016,0,b'1',2,73,1,9,147,182.6086957,18.09824763,83,-230
51665,26/11/2018,0,b'1',19,41,1,9,164,114,-230,,
61577,07/03/2019,0,b'1',14,61,3,9,159,1097.101449,108.7331227,69,-230
25144,24/03/2017,0,b'1',21,67,1,9,166,162.3188406,16.08733123,111,-230
83240,01/06/2020,0,b'0',16,51,3,9,161,471.7391304,46.75380638,132,-230
37851,13/11/2017,1519.756839,b'0',2,65,1,9,147,650.4347826,64.46423442,117,-230
24947,02/03/2017,0,b'1',19,43,3,9,164,111.3043478,11.03131284,88,-230
16539,12/04/2017,0,b'0',1,52,3,11,146,340.5797101,33.7546682,118,-230
38791,28/02/2018,0,b'1',1,59,2,9,146,437.6811594,28.72737719,132,-230
82623,12/06/2020,0,b'1',11,39,2,9,156,127.5362319,12.64004596,114,-230
83590,12/08/2020,491.3880446,b'0',9,52,2,9,154,72.46376812,7.181844298,127,-230
80037,14/05/2020,2026.342452,b'0',6,66,2,6,151,2502.898551,248.060902,97,-230
824,18/01/2016,0,b'1',22,71,2,8,167,443.4782609,43.9528871,115,-230
28724,15/08/2017,0,b'1',32,43,3,7,177,55.07246377,5.458201666,96,-230
39094,05/12/2017,2026.342452,b'0',6,73,3,9,151,1255.072464,39.12668773,96,-230
39171,30/01/2018,0,b'1',25,59,2,9,170,136.2318841,13.50186728,79,-230
34547,21/11/2017,2026.342452,b'1',15,69,2,9,160,791.3043478,78.42573973,114,-230
64210,21/05/2019,0,b'1',28,75,3,9,173,496.4753623,11.77822465,89,-230
67722,31/07/2019,1013.171226,b'1',10,71,3,1,155,43.47826087,132,-230,
11828,12/08/2016,1215.805471,b'1',2,71,3,6,147,116,-230,,
47250,11/05/2018,1013.171226,b'0',16,52,2,5,161,1115.985507,43.37833956,124,-230
36463,27/08/2018,3039.513678,b'1',14,56,2,6,159,562.3188406,55.73111175,33,-230
26938,31/05/2017,0,b'0',19,66,4,9,164,1297.391304,128.5837403,90,-230
65952,04/06/2019,1013.171226,b'1',9,73,3,5,154,144.9275362,14.3636886,127,-230
66112,02/07/2019,0,b'0',22,49,3,9,167,185.5072464,10.91640333,111,-230
21530,01/03/2017,861.195542,b'1',26,33,2,9,171,217.3913043,17.23642631,44,-230
14691,28/12/2016,861.195542,b'1',24,63,3,10,169,115.942029,96,-230,
81467,03/07/2020,0,b'1',19,51,2,9,164,643.915942,57.08129848,69,-230
39342,07/03/2018,0,b'0',11,43,1,9,156,239.1304348,23.70008618,94,-230
16810,01/12/2016,0,b'1',16,52,1,9,161,123.1884058,7.181844298,90,-230
15465,09/12/2016,0,b'0',3,54,2,8,148,217.3913043,21.54553289,47,-230
53010,28/08/2018,0,b'1',1,55,1,9,146,195.6521739,19.3909796,110,-230
38611,30/04/2018,3039.513678,b'1',25,50,2,9,170,385.5072464,38.20741166,95,-229
24239,28/03/2017,607.9027356,b'1',11,48,1,9,156,118.8405797,11.77822465,124,-230
92317,27/10/2020,405.2684904,b'0',16,55,6,8,161,153.6231884,15.22550991,117,-230
76526,13/01/2020,0,b'1',22,54,1,9,167,91.30434783,9.049123815,32,-230
10445,26/07/2016,0,b'1',11,45,2,9,156,121.7391304,12.06549842,107,-230
68468,12/09/2019,0,b'1',19,46,3,3,164,72.46376812,104,-230,
70679,26/11/2019,4052.684904,b'1',22,65,2,9,167,817.3913043,81.01120368,122,-230
21433,03/01/2017,0,b'0',15,71,2,9,160,545.7971014,5.745475438,20,-229
64230,21/10/2019,0,b'1',11,46,1,9,156,124.6376812,12.35277219,116,-230
39913,07/03/2018,658.5612969,b'1',10,57,3,9,155,728.2608696,72.17753519,71,-230
5566,04/03/2016,0,b'1',1,46,1,9,146,316.5217391,31.37029589,91,-230
12470,24/11/2016,4559.270517,b'1',15,70,3,9,160,331.0144928,32.80666475,86,-230
68801,29/11/2019,2127.659574,b'1',23,63,1,6,168,133.3333333,13.21459351,119,-230
29125,29/05/2017,1317.122594,b'1',16,74,2,9,161,373.6231884,37.0295892,100,-230
41369,04/09/2018,0,b'1',14,51,3,6,159,104.3478261,10.34185579,45,-230
30869,15/08/2017,0,b'0',19,69,1,9,164,90.72463768,8.991669061,67,-230
55591,31/01/2019,0,b'1',14,47,2,9,159,34.72463768,0.861821316,-35,-229
30045,17/07/2017,861.195542,b'1',4,45,2,6,149,434.7826087,24.13099684,-44,-230
70547,10/03/2020,0,b'1',19,63,1,3,164,380.8695652,37.74777363,-230,
58327,13/02/2019,3039.513678,b'1',8,71,2,9,153,420.2898551,41.65469693,124,-230
87166,15/10/2020,0,b'1',14,69,1,6,159,153.6231884,15.22550991,134,-230
46607,19/09/2018,0,b'1',25,52,1,9,170,71.01449275,7.038207412,124,-230
33023,02/08/2017,0,b'1',6,49,1,9,151,173.9130435,17.23642631,92,-230
44071,14/03/2018,1317.122594,b'1',15,50,2,5,160,234.7826087,23.26917552,124,-230
37927,10/11/2017,0,b'1',30,44,1,6,175,28.98550725,33,-229,
6320,17/06/2016,3039.513678,b'1',15,39,1,9,160,144.9275362,14.3636886,78,-230
85375,17/09/2020,9625.126646,b'1',30,70,1,9,175,2263.768116,224.3608159,95,-230
97317,18/02/2021,0,b'0',15,68,1,9,160,568.115942,56.30565929,92,-230
49576,19/07/2018,1013.171226,b'1',6,69,3,9,151,724.6376812,71.81844298,117,-230
25934,21/12/2017,0,b'1',9,54,2,9,154,169.5652174,14.93823614,75,-230
20315,23/01/2017,0,b'1',14,47,3,9,159,23.91304348,78,-229,
25402,12/06/2017,0,b'1',1,48,1,8,146,202.8985507,20.10916403,124,-230
57695,30/01/2019,0,b'1',27,50,1,9,172,101.4492754,3.361103131,53,-230
76929,04/02/2020,0,b'1',2,74,3,9,147,769.5652174,76.27118644,119,-230
23013,12/09/2017,253.2928065,b'1',31,71,2,9,176,504.3478261,49.98563631,108,-230
49229,11/09/2018,0,b'1',15,58,2,9,160,331.884058,96,-230,
3868,24/02/2016,405.2684904,b'1',27,73,3,11,172,377.9710145,37.46049986,104,-230
86290,24/08/2020,0,b'0',1,62,1,9,146,221.7391304,21.97644355,132,-230
11849,19/07/2016,0,b'1',19,48,1,7,164,124.6376812,12.35277219,91,-230
87225,20/10/2020,0,b'0',3,53,1,7,148,724.6376812,71.81844298,88,-230
40291,21/05/2018,0,b'0',30,54,1,6,175,94,-230,,
15878,21/12/2016,0,b'1',22,66,3,1,167,715.942029,70.95662166,110,-230
36842,24/10/2017,0,b'0',3,50,1,9,148,-609,9999999770,,
88441,09/11/2020,0,b'1',1,55,3,9,146,277.3362319,27.48664177,124,-230
56470,06/12/2018,709.2198582,b'0',21,48,1,7,166,28.98550725,2.872737719,99,-230
19234,08/12/2016,1013.171226,b'0',11,57,3,9,156,391.3043478,38.78195921,125,-230
53077,29/08/2018,1013.171226,b'1',8,60,3,9,153,156.5217391,15.22550991,75,-230
88916,01/10/2020,0,b'1',19,54,3,3,164,87,-230,,
98892,27/04/2021,3039.513678,b'1',1,60,1,9,146,1379.710145,136.7423154,119,-230
23084,07/03/2017,0,b'1',19,44,1,9,164,144.9275362,9.910945131,21,-229
88147,05/11/2020,0,b'1',19,41,1,5,164,34.7826087,3.447285263,90,-230
1049,13/01/2016,1519.756839,b'1',20,59,1,6,165,159.4202899,15.80005745,40,-230
76291,29/01/2020,52684.90375,b'1',1,71,2,9,146,6376.811594,632.0022982,103,-230
83837,18/08/2020,0,b'1',19,72,1,3,164,1160.869565,115.0531456,92,-230
4528,22/02/2016,0,b'0',1,64,1,9,146,-609,9999999770,,
4189,27/05/2016,0,b'1',15,48,2,9,160,392.7536232,38.92559609,90,-230
80872,04/05/2020,0,b'0',15,60,3,9,160,21.73913043,2.154553289,81,-230
62403,04/04/2019,0,b'0',12,72,1,9,157,117.9710145,11.69204252,102,-230
88900,05/11/2020,0,b'1',22,54,2,9,167,965.2173913,95.66216604,131,-230
38205,13/11/2017,2026.342452,b'0',26,61,3,3,171,184.057971,18.24188452,128,-230
44251,02/04/2018,2026.342452,b'1',16,46,2,9,161,330.4347826,32.74921,108,-230
77986,03/03/2020,0,b'1',1,57,2,9,146,242.0289855,23.98735995,73,-230
37730,25/01/2018,2026.342452,b'1',12,53,2,6,157,179.7101449,17.81097386,72,-230
68167,18/07/2019,0,b'1',1,58,1,9,146,350.7246377,34.7601264,3,-230
72576,15/11/2019,2026.342452,b'0',9,62,3,5,154,63,-230,,
10814,26/06/2016,1773.049645,b'1',25,70,4,9,170,101.4492754,5.745475438,67,-230
4407,23/03/2016,911.8541033,b'1',19,48,3,9,164,111,-230,,
64809,08/05/2019,0,b'1',1,75,1,11,146,334.7826087,33.18012065,134,-230
59962,06/02/2019,1621.073961,b'1',15,61,3,9,160,115.942029,11.49095088,139,-230
9213,26/08/2016,0,b'1',19,44,2,9,164,173.9130435,15.80005745,119,-230
3493,23/02/2016,683.8905775,b'1',11,54,1,5,156,168.115942,16.66187877,122,-230
93746,04/01/2021,11144.88349,b'1',15,68,3,9,160,8695.652174,54.29474289,86,-230
3037,15/02/2016,0,b'1',15,44,2,9,160,473.9130435,46.96926171,129,-230
96228,23/03/2021,0,b'1',19,58,3,9,164,455.942029,45.18816432,123,-230
97737,06/04/2021,0,b'1',23,67,1,9,168,1886.956522,187.0152255,117,-230
43488,05/03/2018,0,b'0',1,60,1,4,146,217.3913043,21.54553289,110,-230
29975,11/01/2018,0,b'1',23,67,1,6,168,553.6231884,54.86929043,103,-230
95796,11/02/2021,0,b'0',16,58,1,9,161,240.5797101,23.84372307,117,-230
49396,12/07/2018,0,b'1',15,71,3,9,160,78.26086957,7.756391841,79,-230
69220,14/11/2019,2532.928065,b'1',29,47,1,9,174,1449.275362,143.636886,79,-230
15237,05/09/2016,0,b'1',1,46,1,9,146,292.7536232,29.01465096,129,-230
97270,18/03/2021,0,b'1',24,55,2,9,169,724.6405797,71.81873025,90,-230
15493,11/10/2016,1519.756839,b'1',19,47,2,9,164,318.8405797,31.60011491,104,-230
75734,20/02/2020,0,b'1',19,41,3,9,164,-609,9999999770,,
62032,10/04/2019,0,b'1',15,57,2,9,160,579.7101449,57.45475438,60,-230
59925,12/02/2019,4052.684904,b'1',22,72,2,4,167,1115.942029,104.8549267,124,-230
10013,27/05/2016,607.9027356,b'1',30,67,1,5,175,637.6811594,24.5619075,89,-230
14696,25/08/2016,0,b'1',19,42,1,9,164,157.9710145,15.65642057,118,-230
22035,23/03/2017,911.8541033,b'0',2,49,3,9,147,541.7391304,53.69146797,112,-230
75373,28/01/2020,2532.928065,b'1',30,72,3,9,175,655.0724638,64.92387245,115,-230
64009,22/05/2019,911.8541033,b'0',9,56,1,9,154,426.0869565,28.44010342,10,-230
48975,09/04/2019,0,b'0',1,46,1,9,146,215.6521739,21.37316863,125,-230
7817,19/07/2016,0,b'1',8,61,2,6,153,162.3188406,16.08733123,88,-230
48385,05/06/2018,557.2441743,b'1',30,63,1,9,175,67.53623188,6.693478885,87,-230
65553,16/07/2019,2026.342452,b'1',26,65,1,9,171,834.7826087,82.73484631,115,-230
33563,14/11/2017,0,b'0',14,62,3,9,159,153.5362319,15.2168917,83,-230
19077,16/05/2017,7092.198582,b'1',1,71,2,6,146,457.9710145,45.38925596,134,-230
73902,09/12/2019,0,b'1',27,48,1,9,172,176.8115942,17.52370009,97,-230
19957,21/02/2017,0,b'1',1,67,3,9,146,217.3913043,21.54553289,66,-230
21910,29/03/2017,0,b'0',6,67,3,9,151,711.1797101,52.02528009,76,-230
52352,22/08/2018,759.8784195,b'1',25,57,2,9,170,1154.782609,114.4498707,126,-230
22057,03/05/2017,1013.171226,b'1',14,41,3,4,159,32.43188406,3.214306234,94,-230
1395,20/01/2016,2026.342452,b'0',31,57,2,6,176,57.97101449,3.016374605,87,-230
55684,24/10/2018,0,b'0',1,51,2,11,146,56.52173913,5.601838552,109,-230
11507,10/10/2016,4559.270517,b'1',22,75,2,9,167,1009.275362,100.0287274,93,-230
62915,28/03/2019,709.2198582,b'0',9,64,3,9,154,109.5652174,10.85894858,114,-230
48716,06/06/2018,0,b'0',15,72,3,9,160,360.8695652,35.7655846,132,-230
89157,02/10/2020,0,b'1',19,43,1,9,164,14.49275362,1.43636886,92,-230
20997,04/10/2017,0,b'1',19,47,2,9,164,100,9.910945131,123,-230
39341,25/06/2018,0,b'1',1,73,2,11,146,102,-229,,
13322,09/08/2017,0,b'1',14,51,3,9,159,347.826087,34.47285263,108,-230
27915,29/05/2017,506.585613,b'1',11,74,3,6,156,681.1594203,7.612754955,37,-229
18727,19/12/2016,0,b'0',9,57,1,6,154,50.14492754,4.969836254,125,-230
96915,12/03/2021,0,b'1',19,47,1,9,164,434.7826087,43.09106579,78,-230
30780,14/08/2017,506.585613,b'1',14,55,3,6,159,165.2173913,16.374605,87,-230
30050,12/07/2017,506.585613,b'1',9,44,1,6,154,27.5942029,2.734846309,109,-230
65504,25/07/2019,0,b'1',7,58,2,7,152,573.9130435,56.88020684,78,-230
42772,04/04/2018,0,b'0',15,41,1,9,160,62.31884058,6.176386096,77,-229
1455,24/02/2016,0,b'1',1,43,1,8,146,188.4057971,18.67279517,87,-230
53645,10/10/2018,861.195542,b'1',2,68,1,9,147,1594.202899,15.51278368,106,-230
65542,29/07/2019,0,b'0',1,53,1,9,146,208.6956522,20.68371158,117,-230
80939,16/06/2020,0,b'0',30,47,1,9,175,144.9275362,14.3636886,69,-230
6844,11/05/2016,0,b'1',6,66,5,6,151,205.7971014,20.39643781,56,-230
27505,30/05/2017,962.5126646,b'1',23,63,1,6,168,105.6521739,10.47112899,123,-230
52602,18/10/2018,0,b'1',26,51,1,3,171,988.4057971,97.96035622,101,-230
41869,03/04/2018,0,b'1',22,51,1,9,167,562.3188406,55.73111175,64,-230
79248,19/03/2020,0,b'1',25,65,4,9,170,660.8695652,65.49841999,134,-230
25625,23/06/2017,7092.198582,b'1',1,70,1,9,146,330.7246377,32.77793737,59,-230
40401,29/01/2018,0,b'1',15,50,1,8,160,-609,9999999770,,
7720,18/10/2016,2988.855117,b'0',1,43,1,1,146,86.95652174,8.618213157,36,-230
93923,11/01/2021,0,b'1',31,51,1,9,176,101.4492754,6.894570526,117,-230
56918,14/11/2018,3039.513678,b'1',21,60,1,9,166,277.1014493,7.46911807,105,-230
91728,11/12/2020,0,b'1',1,53,1,9,146,228.9855072,22.69462798,120,-230
81813,10/07/2020,0,b'1',14,63,2,9,159,556.5217391,33.32375754,113,-230
43945,03/08/2018,0,b'1',14,64,2,9,159,727.5362319,72.10571675,88,-230
15646,13/12/2016,2026.342452,b'1',24,65,3,5,169,1043.478261,103.4185579,115,-230
57205,20/11/2018,0,b'1',19,51,3,9,164,264.6376812,26.22809537,72,-230
26374,21/09/2017,0,b'0',14,75,1,9,159,869.5652174,86.18213157,108,-230
7670,24/06/2016,0,b'0',17,60,2,8,162,21.73913043,2.154553289,132,-230
84152,23/06/2020,0,b'1',1,57,1,9,146,226.0869565,22.40735421,88,-230
38057,28/11/2017,0,b'1',23,49,1,6,168,326.6666667,6.75093364,117,-230
73719,09/12/2019,0,b'1',19,75,3,6,164,1008.695652,99.97127262,123,-230
63141,04/04/2019,0,b'1',24,55,1,10,169,579.7101449,108,-230,
64818,25/06/2019,8105.369807,b'1',24,68,2,6,169,724.6376812,71.81844298,113,-230
30120,28/07/2017,0,b'0',6,42,3,9,151,121.7391304,12.06549842,42,-229
89835,02/12/2020,0,b'0',1,43,3,9,146,2177.971014,215.8575122,125,-230
77114,23/01/2020,0,b'1',19,63,1,8,164,382.6086957,25.85463947,90,-229
77693,13/03/2020,658.5612969,b'0',10,74,3,6,155,284.9275362,28.23901178,117,-230
34622,10/04/2018,3039.513678,b'1',1,58,1,6,146,263.7681159,26.14191324,117,-230
19396,19/12/2016,0,b'0',10,62,3,9,155,127.5362319,9.164033324,117,-230
29160,15/06/2017,10131.71226,b'1',19,67,3,9,164,179.7101449,14.3636886,28,-230
78302,15/04/2020,0,b'1',2,56,2,3,147,724.6376812,71.81844298,117,-230
92625,03/11/2020,0,b'1',11,66,1,9,156,196.8115942,18.67279517,105,-230
39292,04/12/2017,0,b'0',15,50,1,8,160,313.3333333,31.05429474,117,-230
95602,24/02/2021,0,b'1',19,42,3,9,164,206.3768116,20.45389256,125,-230
21453,03/08/2017,0,b'1',19,55,4,9,164,218.8405797,21.68916978,110,-230
15472,07/04/2017,0,b'1',11,52,2,9,156,65.50724638,4.280379201,75,-230
41060,12/07/2018,81.05369807,b'0',6,45,3,3,151,40.57971014,110,-230,
73474,10/03/2020,0,b'1',22,62,1,9,167,544.9275362,54.00746912,-11,-230
87864,14/09/2020,0,b'1',11,47,2,9,156,388.4057971,38.49468544,107,-230
19051,11/11/2016,1519.756839,b'1',24,56,2,9,169,152.173913,15.08187302,96,-230
38816,06/12/2017,0,b'1',15,42,1,7,160,202.8985507,16.51824188,97,-230
44834,21/03/2018,303.9513678,b'0',13,63,1,9,158,21.44927536,2.125825912,12,-229
556,26/01/2016,0,b'1',19,45,1,3,164,295.7971014,23.5564493,78,-230
72472,24/10/2019,0,b'1',1,66,2,8,146,1745.797101,173.0249928,83,-230
93905,15/02/2021,0,b'1',1,70,2,9,146,1266.666667,125.5386383,125,-230
41184,13/02/2018,0,b'1',24,50,2,6,169,579.7101449,57.45475438,127,-230
70920,29/10/2019,0,b'1',1,51,2,11,146,91.88695652,2.872737719,82,-230
85644,11/09/2020,0,b'1',15,50,3,9,160,2467.536232,244.556162,107,-230
52043,08/08/2018,759.8784195,b'1',30,70,1,9,175,2333.333333,231.2553864,99,-230
72715,25/10/2019,506.585613,b'0',27,62,1,9,172,161.1594203,9.192760701,128,-230
55604,24/01/2019,0,b'1',9,47,2,9,154,328.9855072,32.60557311,121,-230
12154,12/07/2016,759.8784195,b'1',26,48,2,1,171,52.75362319,5.228382649,19,-229
25203,08/05/2017,3039.513678,b'1',22,49,1,6,167,153.6231884,15.22550991,46,-230
33355,11/07/2018,0,b'0',1,54,1,9,146,794.2028986,51.99655271,125,-230
69540,03/09/2019,0,b'0',30,39,1,9,175,142.0289855,14.07641482,100,-230
90064,07/12/2020,0,b'1',1,61,1,9,146,350.7246377,34.7601264,126,-230
16698,05/10/2016,0,b'1',14,53,1,9,159,101.4492754,10.05458202,119,-230
85333,17/09/2020,5065.85613,b'1',16,55,4,6,161,923.1884058,91.49669635,131,-230
33199,28/11/2017,0,b'1',3,67,3,9,148,724.6376812,71.81844298,56,-230
32900,07/11/2017,2026.342452,b'1',12,73,1,9,157,637.6811594,58.02930192,130,-230
42545,07/06/2018,2026.342452,b'1',21,66,1,11,166,1449.275362,18.96006895,24,-230
52447,16/08/2018,0,b'0',1,61,2,9,146,108.6956522,10.77276645,67,-230
68058,17/09/2019,0,b'1',1,53,1,9,146,456.2318841,45.2168917,112,-230
